SAO_number  RA2000  Dec2000  Mag  Type1  Type2  Arcsec
088945  20.64222  +24.1169  5.00  B  5  195821.88
112697  5.380542  +3.54446  5.00  B  3  290613.83
012891  3.767309  +63.3455  5.00  +  +  272403.72
221014  9.273061  -44.2650  5.00  K  5  441965.42
111120  3.322695  +3.37028  5.00  G  5  179726.12
113220  5.874012  +1.85512  5.00  K  0  317200.20
137608  10.50485  -0.63702  5.00  B  5  567231.40
132176  5.495558  -1.09219  5.00  K  5  296764.79
257212  14.96477  -76.6626  5.00  K  2  358110.19
066737  18.19834  +31.4055  5.00  M  0  314857.61
046108  16.47735  +41.8817  5.00  M  B  384470.54
099065  10.32892  +19.4701  5.00  F  5  535144.64
098769  9.792648  +11.4284  5.00  M  7  522670.16
077592  5.816931  +24.5679  5.00  K  0  315010.06
081490  10.72355  +23.1882  5.00  A  2  540970.95
114410  6.788834  +8.03724  5.00  K  0  366172.85
258693  14.30382  -81.0073  5.00  A  2  350625.36
056646  3.706266  +33.9644  5.00  B  2  223393.19
007958  14.14743  +77.5473  5.00  K  0  361843.08
236205  8.707078  -53.1137  5.00  B  5  406784.02
097221  7.768748  +18.5098  5.00  K  2  414218.04
007164  10.58488  +75.7124  5.00  G  5  371877.22
038750  3.357388  +43.3295  5.00  A  2  224462.65
071480  21.57965  +38.5346  5.00  K  0  183318.71
008939  17.82412  +76.9620  5.00  F  5  326141.32
017107  16.46635  +68.7687  5.00  B  8  353290.10
154552  8.695358  -15.9435  5.00  K  0  462880.22
228562  17.94648  -44.3422  5.00  K  0  326066.46
075810  3.248363  +21.0445  5.00  A  0  187197.85
031039  18.54288  +57.0452  5.00  F  8  308090.54
068827  19.77371  +33.7279  5.00  F  5  245272.52
155388  9.671767  -14.3323  5.00  B  3  513354.24
176253  8.661814  -29.5613  5.00  G  5  446169.97
052871  23.29579  +49.0151  5.00  M  0  179473.45
186794  18.42250  -20.5415  5.00  +  +  302640.74
170238  5.256765  -26.9439  5.00  B  9  288268.46
218546  7.220374  -45.1831  5.00  A  0  370044.82
256894  11.99373  -78.2216  5.00  B  9  366401.28
090040  21.83078  +30.1742  5.00  A  0  155571.24
239838  12.31664  -55.1439  5.00  M  0  448991.91
100980  14.32924  +16.3064  5.00  K  0  510791.55
010265  22.16346  +72.3413  5.00  G  5  267832.82
250186  8.305271  -65.6139  5.00  K  0  372788.76
083671  15.12163  +24.8697  5.00  F  0  462142.45
057548  4.987603  +37.8906  5.00  A  0  281049.00
162413  19.29398  -18.9537  5.00  K  0  258055.67
229092  18.52923  -45.9144  5.00  B  8  304148.57
182570  14.46956  -29.4916  5.00  B  8  482428.30
255710  0.809863  -74.9231  5.00  K  5  270967.34
058496  5.850683  +37.3053  5.00  M  0  317587.26
196316  5.924960  -37.1205  5.00  K  0  320769.07
226619  16.28352  -50.0680  5.00  F  8  382283.73
020853  23.79857  +67.8063  5.00  A  0  244221.72
017888  18.43306  +65.5634  5.00  K  0  314342.83
198540  7.871016  -34.7059  5.00  F  2  405914.42
079774  7.891615  +26.7655  5.00  A  2  414385.10
054493  1.185211  +31.4244  5.00  A  5  128345.92
218932  7.728311  -40.9346  5.10  K  0  393428.92
183895  15.88895  -20.1675  5.10  B  3  430286.16
213292  21.79566  -30.8981  5.10  A  2  158468.33
047037  17.88836  +40.0072  5.10  K  0  328617.79
153372  7.765785  -14.5632  5.10  F  0  416062.92
154515  8.667065  -12.4753  5.10  K  2  463967.29
198442  7.790270  -38.5119  5.10  B  3  398517.93
075171  2.157041  +25.9397  5.10  F  0  146043.75
119341  12.33911  +3.31254  5.10  K  0  626153.56
176226  8.652222  -22.6614  5.10  G  5  454288.99
147041  0.030394  -3.02742  5.10  B  8  11021.71
130355  3.212901  -1.19604  5.10  F  8  173536.80
064834  15.65631  +36.6356  5.10  B  8  423068.93
116043  7.861659  +1.76682  5.10  B  8  424477.57
094051  4.652563  +15.7991  5.10  A  2  254100.29
088212  20.11480  +23.6146  5.10  B  3  220314.70
213602  22.16911  -32.5486  5.10  F  8  149714.85
213577  22.14054  -34.0437  5.10  K  5  154497.74
040269  5.363456  +41.8044  5.10  B  3  298430.17
057799  5.256773  +32.6874  5.10  A  2  290284.86
143286  19.34247  -5.41572  5.10  G  5  251844.07
238146  10.52273  -53.7154  5.10  G  0  443648.66
062928  12.27509  +33.0612  5.10  K  0  528160.30
225703  15.36898  -47.9272  5.10  F  8  414747.77
095476  6.274065  +12.2728  5.10  F  5  338460.63
219197  7.955145  -44.1097  5.10  B  3  398123.67
132944  6.197718  -6.55043  5.10  B  3  334606.91
082211  12.27232  +23.9451  5.10  K  0  560623.87
156658  11.41019  -10.8592  5.10  K  5  597694.43
044002  12.03526  +43.0456  5.10  A  3  493026.04
135345  7.995598  -3.67963  5.10  K  0  431517.30
021551  0.602301  +54.1682  5.10  B  5  196848.43
076558  4.339236  +27.3500  5.10  K  0  244906.16
093463  3.506805  +11.3364  5.10  A  0  192426.75
085648  18.02510  +21.5958  5.10  A  3  322738.63
100012  12.26677  +14.8994  5.10  A  2  592505.32
047417  18.35904  +49.1211  5.10  M  0  311321.24
236002  8.460151  -53.0880  5.10  F  0  400097.48
250063  7.993798  -60.5872  5.10  M  0  375024.52
030239  17.08882  +54.4708  5.10  F  5  352412.91
210048  18.37183  -38.6564  5.10  K  0  308329.59
097542  8.084588  +13.1186  5.10  A  0  433314.24
243454  16.22463  -54.6307  5.10  K  0  378136.06
249368  5.831575  -66.9019  5.10  B  5  320432.91
010216  21.98743  +73.1791  5.10  F  5  271854.55
094164  4.856245  +18.8391  5.10  F  0  265640.13
241673  14.37699  -58.4595  5.10  G  0  414553.23
085672  18.03973  +20.8332  5.10  B  3  321993.81
038714  3.318782  +50.0940  5.10  B  3  235905.61
057171  4.340176  +34.5666  5.10  G  5  250977.67
159683  16.09073  -19.8012  5.10  B  1  420497.90
007522  12.20338  +77.6165  5.10  A  5  368517.31
138238  11.50527  -3.00351  5.10  K  2  619189.59
013986  6.895065  +68.8883  5.10  B  5  341270.42
132793  6.070404  -6.70908  5.10  B  2  327775.91
037867  2.220367  +44.2316  5.10  K  0  191567.64
057447  4.831846  +37.4889  5.10  K  2  274242.54
097645  8.203521  +17.6477  5.10  G  0  436734.64
215374  1.129962  -41.4877  5.10  A  3  159222.11
181410  13.15098  -23.1180  5.10  K  0  545161.38
077097  5.321278  +22.0962  5.10  K  0  290066.34
237736  10.14896  -51.8119  5.10  B  5  443398.48
198969  8.232884  -36.3220  5.10  B  3  419035.19
047237  18.12461  +43.4614  5.10  G  5  319114.31
158401  14.18065  -16.3018  5.10  M  0  517898.09
167086  1.493361  -21.6295  5.10  A  0  110685.04
098627  9.532433  +11.2997  5.10  G  5  509534.81
197277  6.847876  -34.3674  5.10  K  0  361692.86
104691  19.29693  +11.5954  5.10  A  5  255449.99
186437  18.19533  -23.7011  5.10  K  0  314340.10
226425  15.99175  -41.7448  5.10  G  5  403166.70
063338  13.09568  +35.7989  5.10  B  9  507858.70
251486  11.61686  -61.2832  5.10  K  0  426812.36
044556  13.30406  +49.6825  5.10  A  0  459240.49
144495  20.49416  -2.88549  5.10  K  0  189515.01
179514  11.08886  -27.2933  5.10  F  5  538965.55
109926  1.503093  +6.14383  5.10  K  2  83974.65
118615  11.01247  +6.10139  5.10  A  5  590419.64
062354  11.01392  +39.2124  5.10  F  0  498657.28
232520  1.768425  -53.5219  5.10  A  0  208310.04
195239  4.700952  -37.1440  5.10  F  5  268487.65
024512  4.278643  +53.6114  5.10  A  2  270091.25
124408  19.22854  +2.29376  5.10  B  8  257714.51
050690  21.30753  +43.9451  5.10  O  E  204271.04
179041  10.62040  -27.4129  5.10  K  5  526120.41
043557  10.99116  +40.4307  5.10  G  0  494244.55
009341  19.15272  +76.5609  5.10  F  0  309739.61
156646  11.38940  -18.7808  5.10  F  2  573041.64
197427  6.973626  -34.1114  5.10  B  5  367379.38
149478  4.239906  -10.2568  5.10  K  0  230588.00
111680  4.243419  +10.0114  5.10  B  8  230697.12
059280  6.609123  +38.4452  5.10  N  0  349719.38
249704  6.997371  -67.9164  5.10  K  2  344050.86
067834  19.12170  +36.1008  5.10  B  5  275308.14
045580  15.51548  +40.8333  5.10  K  5  422166.85
202391  11.38681  -36.1653  5.10  K  5  514219.97
132070  5.408039  -0.89149  5.10  G  5  292037.69
253582  16.51370  -61.6339  5.10  K  0  361381.07
104488  19.11623  +11.0718  5.10  B  8  264874.91
251120  10.78092  -64.3831  5.10  B  5  411253.71
218427  7.064929  -49.5831  5.10  A  2  361000.23
159234  15.40334  -10.3226  5.10  F  0  461537.09
128022  23.19563  +8.72010  5.10  A  3  53456.76
227911  17.40367  -44.1628  5.10  B  8  347056.72
146612  23.28080  -7.72656  5.10  M  B  47673.44
119029  11.75470  +8.25838  5.10  A  3  615472.24
068301  19.43585  +36.3179  5.10  A  0  262059.35
093960  4.480614  +13.0471  5.10  A  5  244185.68
156122  10.64309  -16.8767  5.10  K  0  553643.45
095788  6.530077  +11.5444  5.10  A  2  352041.29
140614  15.57409  -9.18338  5.10  B  5  453059.66
059866  7.194255  +39.3204  5.10  K  2  373556.65
055420  2.284230  +34.2240  5.10  G  0  168818.55
251096  10.73521  -63.9619  5.10  B  3  412300.89
037434  1.696435  +42.6133  5.10  F  8  174070.08
048011  19.02391  +46.9344  5.10  A  5  286486.68
218513  7.179832  -48.9314  5.10  K  2  365471.70
218514  7.179856  -48.9315  5.10  K  2  365472.55
226900  16.56806  -44.0450  5.10  B  0  378935.72
230379  20.80816  -43.9885  5.10  F  0  220130.54
015261  10.69908  +65.7162  5.10  K  0  406106.01
214275  23.05824  -34.7490  5.10  F  0  133825.33
067682  19.00024  +32.1450  5.10  K  5  278418.06
041239  6.655529  +42.4886  5.10  G  5  350044.26
043719  11.38040  +43.4821  5.10  G  5  488627.79
051079  21.60066  +45.3745  5.10  M  4  199305.84
162915  19.70860  -16.1240  5.10  F  0  235608.81
052623  23.04341  +42.7571  5.10  A  2  160765.52
036123  0.172012  +46.0724  5.10  F  0  166061.58
102553  17.05216  +14.0915  5.10  M  0  373611.02
208324  17.03122  -32.1437  5.10  B  8  368154.96
111791  4.397737  +9.46094  5.10  A  2  238727.32
094526  5.407061  +17.3837  5.10  G  0  293455.19
222136  10.54910  -47.0037  5.10  K  0  465471.86
098378  9.129114  +10.6686  5.10  B  8  489194.46
085021  17.34833  +24.4992  5.10  A  0  355992.06
089084  20.74799  +25.2701  5.10  K  2  192329.33
052516  22.94057  +49.7330  5.10  K  0  185630.15
046524  17.15929  +40.7773  5.10  K  0  358261.80
158186  13.83119  -18.1346  5.10  K  0  530926.19
024384  4.074204  +59.1556  5.10  F  0  272374.96
196514  6.125452  -37.2528  5.10  B  9  329391.82
197837  7.310610  -36.7427  5.10  B  3  380302.90
051101  21.61581  +40.4130  5.10  A  5  186633.89
187498  18.95560  -20.6566  5.10  A  0  275774.56
046210  16.64579  +48.9285  5.10  M  0  371462.17
254423  18.97679  -60.2003  5.10  K  0  298002.52
246389  20.02900  -59.3754  5.10  M  B  270164.05
008207  15.28496  +71.8235  5.10  K  0  366274.23
083015  13.82857  +21.2646  5.10  K  0  524909.01
063288  13.00454  +30.7851  5.10  K  0  525790.38
069231  19.99864  +37.0427  5.10  B  3  239377.24
079352  7.391256  +25.0504  5.10  G  5  391778.93
258928  22.33377  -80.4392  5.10  M  3  292831.91
001179  7.517892  +82.4118  5.10  M  B  334546.15
016848  15.77778  +62.5990  5.10  A  2  376734.81
184068  16.05578  -25.8654  5.10  K  0  417628.59
173622  7.391425  -27.8343  5.10  K  2  390110.28
126749  21.38152  +6.81118  5.10  A  0  143166.28
075146  2.109416  +22.6481  5.10  A  0  137572.98
147008  23.97789  -3.55601  5.10  K  0  12857.07
256201  5.531439  -76.3415  5.10  K  0  318039.15
206037  14.88084  -37.8038  5.10  B  8  450574.91
115425  7.427461  +9.27602  5.10  G  5  400026.41
035763  23.78431  +58.6519  5.10  K  0  211347.19
037948  2.321335  +47.3803  5.10  A  0  202420.10
082310  12.44002  +27.2688  5.10  A  5  547214.34
235192  7.439419  -51.0181  5.10  K  0  372184.31
096015  6.706757  +17.6456  5.10  A  0  360350.00
117807  9.620196  +6.83575  5.10  K  0  517463.40
082537  12.86166  +27.5404  5.10  G  0  539256.95
220978  9.240121  -43.2279  5.10  B  3  443276.95
079434  7.496872  +27.9165  5.10  K  0  395005.06
227688  17.17849  -44.5573  5.10  G  5  355491.06
251903  12.44192  -63.1222  5.10  B  5  420060.58
194608  3.894153  -34.7328  5.10  B  5  232209.16
256274  6.170697  -74.7533  5.10  K  0  326423.33
250563  9.401583  -61.6485  5.10  G  5  401991.94
032122  19.93206  +58.8457  5.10  K  2  271740.55
041076  6.414960  +49.2878  5.10  K  2  338599.48
132715  5.984533  -9.55841  5.10  A  5  323176.58
097016  7.560137  +15.8263  5.10  A  2  404874.94
153072  7.563305  -14.5237  5.10  +  +  405567.80
248346  1.262847  -68.8767  5.10  F  8  252252.47
120434  14.40313  +5.82002  5.10  A  3  516775.98
248087  23.98215  -52.7454  5.10  K  0  189886.65
157788  13.20096  -16.1989  5.10  F  2  561436.90
121020  15.47720  +1.84183  5.10  A  5  460143.77
257896  21.22237  -70.1260  5.10  M  0  271037.73
056727  3.825737  +33.0918  5.10  A  2  227363.42
162964  19.77272  -19.7612  5.10  K  0  234310.85
082291  12.40513  +26.0989  5.10  A  2  551705.83
067310  18.73890  +39.6706  5.10  A  3  293362.09
133114  6.328551  -7.82299  5.10  B  3  341576.19
053355  23.76725  +46.4207  5.10  +  +  167477.18
216749  4.321288  -44.2682  5.10  K  0  260141.13
248701  2.979940  -64.0714  5.10  A  5  258811.91
217521  5.774251  -46.5964  5.10  K  0  315626.38
082550  12.88824  +21.2449  5.10  K  0  558314.81
120426  14.38960  +8.44667  5.10  A  0  515893.71
037735  2.065201  +42.3307  5.10  A  0  182402.27
050121  20.83470  +44.0593  5.10  A  5  219394.05
031119  18.71052  +55.5399  5.10  A  0  302374.75
142546  18.72532  -8.27528  5.10  G  5  285243.78
251617  11.86428  -65.2063  5.10  B  5  413197.80
153227  7.673093  -15.2630  5.10  K  0  410952.37
210501  18.72979  -38.3237  5.10  A  0  293159.52
130698  3.741808  -1.16308  5.10  B  8  202085.85
094197  4.913022  +11.4258  5.10  A  3  266498.11
258989  23.86860  -82.0187  5.10  G  5  295284.78
183686  15.67139  -23.8180  5.10  K  0  437716.45
251522  11.65816  -65.3977  5.10  +  +  412190.12
233981  5.438676  -58.9124  5.10  G  5  308390.17
023791  3.092334  +56.7050  5.10  K  0  243897.18
070499  20.78631  +34.3746  5.20  K  0  203858.59
257381  16.34088  -78.6678  5.20  K  5  341077.19
162792  19.58538  -10.5608  5.20  G  5  239928.11
234541  6.491248  -56.8523  5.20  K  0  338476.79
106475  20.77746  +16.1247  5.20  F  8  181130.82
143482  19.51104  -2.78884  5.20  M  0  242504.65
257142  14.37306  -80.1083  5.20  B  5  352905.64
236749  9.238348  -55.5690  5.20  K  0  414303.57
249009  4.364830  -63.3865  5.20  K  0  285417.25
166318  0.506295  -23.7872  5.20  A  3  89651.70
253005  15.08002  -64.0317  5.20  G  5  387511.00
131176  4.394676  -3.74541  5.20  A  2  237509.38
104807  19.41617  +11.9446  5.20  G  5  249260.09
244734  17.43330  -50.6338  5.20  K  0  343366.41
019313  21.32289  +64.8718  5.20  B  3  255822.85
041288  6.718045  +44.5244  5.20  K  5  351563.83
119574  12.76029  +7.67330  5.20  A  5  598618.33
197149  6.741218  -31.0702  5.20  B  3  358225.15
151919  6.780859  -14.4257  5.20  B  8  364818.77
246055  19.38080  -54.4232  5.20  A  0  281251.32
095432  6.247464  +19.1569  5.20  F  5  336622.20
251555  11.72530  -62.4891  5.20  F  8  422760.80
071358  21.45591  +37.1167  5.20  B  3  184219.55
078805  6.859173  +21.7617  5.20  A  0  367038.27
131813  5.145449  -4.45615  5.20  F  5  277996.14
069806  20.31089  +34.9824  5.20  F  5  224012.50
165818  23.66301  -14.2216  5.20  A  5  54271.96
152123  6.935171  -14.0434  5.20  G  5  372960.65
031468  19.19464  +56.8598  5.20  K  0  289139.68
078999  7.040215  +24.2154  5.20  K  0  375120.05
248208  0.545536  -63.0310  5.20  A  2  227979.50
249198  5.126153  -63.3993  5.20  M  B  303018.61
139490  13.69356  -8.70301  5.20  M  0  551668.78
223542  12.59590  -41.0222  5.20  A  5  497462.95
007600  12.57888  +70.0219  5.20  K  0  395062.59
100161  12.58547  +18.3778  5.20  K  0  574912.12
100160  12.58549  +18.3779  5.20  K  0  574912.28
245921  19.10554  -52.3404  5.20  G  0  287848.40
106248  20.56588  +13.0277  5.20  A  2  189631.76
137600  10.49138  -2.73913  5.20  B  9  565967.02
036390  0.470487  +44.3944  5.20  A  2  161410.10
052526  22.95128  +48.6844  5.20  B  3  181959.35
204835  13.78231  -36.2520  5.20  A  0  489859.94
139866  14.32566  -2.26540  5.20  K  0  522181.68
031311  19.00380  +50.5334  5.20  B  3  289782.67
144624  20.61217  -2.54952  5.20  K  5  183112.27
242111  14.92622  -60.1145  5.20  K  0  399755.46
184197  16.18386  -29.4166  5.20  K  0  408595.30
137199  9.875128  -8.10498  5.20  A  2  529984.76
067612  18.95048  +32.9013  5.20  G  0  281041.31
118875  11.46560  +2.85616  5.20  K  0  617377.83
197836  7.309348  -39.2104  5.20  A  2  378343.84
060010  7.367402  +36.7608  5.20  K  0  382689.78
079328  7.365786  +20.4438  5.20  K  2  392919.45
113056  5.707951  +1.47460  5.20  G  5  308234.70
193573  2.215142  -30.7235  5.20  A  0  158473.32
152834  7.411136  -16.2014  5.20  B  3  397038.82
057981  5.410878  +37.3858  5.20  K  5  298759.70
012968  3.95230  +61.1082  5.20  +  +  272566.79
102757  17.33859  +18.0574  5.20  M  0  357941.21
128126  23.33905  +5.38125  5.20  K  0  40563.45
150396  5.391700  -13.9272  5.20  B  3  292125.64
088391  20.23733  +28.6949  5.20  A  3  219572.31
032042  19.84385  +52.9884  5.20  K  2  265586.13
067446  18.83131  +32.5505  5.20  A  2  286246.02
196149  5.766645  -32.3061  5.20  B  2  313351.28
063000  12.43089  +39.0183  5.20  K  0  505923.49
128839  0.587467  -3.59283  5.20  G  0  34239.19
119847  13.27958  +9.42415  5.20  G  0  571305.14
193723  2.467134  -33.8100  5.20  A  2  174355.40
236972  9.438352  -53.3796  5.20  B  5  424299.37
246762  20.85833  -51.6088  5.20  K  0  234014.25
076229  3.819776  +24.1361  5.20  B  8  217650.56
134899  7.621292  -4.11101  5.20  F  5  411310.29
094864  5.795271  +13.8996  5.20  B  5  313268.72
097120  7.657945  +17.6742  5.20  K  5  409038.35
167416  1.944498  -22.5264  5.20  K  5  130454.59
140801  15.85437  -3.09050  5.20  A  2  439677.44
218923  7.715887  -45.1731  5.20  G  5  388176.15
092721  1.955845  +17.8178  5.20  G  5  122068.74
131777  5.112689  -4.65484  5.20  B  9  276246.12
253342  15.92482  -68.6036  5.20  K  0  363133.61
161564  18.52397  -18.4026  5.20  A  0  297160.81
241992  14.78364  -52.3832  5.20  K  0  421511.08
258799  18.91311  -87.6050  5.20  K  0  321959.67
129193  1.240016  -7.92299  5.20  F  0  72583.98
052436  22.86727  +43.3126  5.20  K  5  165254.99
164713  21.88823  -13.5515  5.20  F  0  123025.80
182855  14.76664  -25.4439  5.20  F  5  477202.38
094176  4.875548  +14.2501  5.20  M  0  265201.07
147066  0.075029  -10.5099  5.20  K  2  38048.18
052317  22.73482  +41.8199  5.20  K  0  162687.35
012076  1.993894  +64.6214  5.20  A  0  245486.96
219218  7.964388  -45.5770  5.20  K  5  396501.39
083084  13.94285  +27.4924  5.20  K  0  506826.83
174932  7.984912  -23.3109  5.20  G  5  421675.42
005496  5.375975  +79.2314  5.20  F  8  317730.76
198668  7.991210  -39.2973  5.20  F  0  405605.44
182134  13.97530  -24.9728  5.20  B  8  511188.04
166210  0.362872  -20.0576  5.20  M  5  74713.78
219502  8.159980  -44.1238  5.20  B  3  405436.52
145853  22.07989  -0.90658  5.20  A  3  103735.36
126059  20.65219  +10.0864  5.20  G  5  183423.55
149924  4.836541  -16.2174  5.20  K  0  263748.74
010425  22.59613  +73.6438  5.20  F  0  269147.29
053828  0.352023  +37.9680  5.20  F  5  137804.87
249461  6.145655  -68.8435  5.20  B  9  326838.09
089272  20.90930  +28.0574  5.20  K  5  188932.83
256905  12.13055  -75.3660  5.20  K  0  376647.95
075886  3.353785  +21.1470  5.20  B  3  192383.42
080104  8.334407  +27.2173  5.20  F  5  434454.97
092099  0.816311  +16.9402  5.20  F  5  74868.55
248774  3.303581  -62.5068  5.20  G  0  261263.42
